LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CHE,QGDP,TOT,PC_CHGPP,Q,2020-Q3,7.270475534,
CHE,QGDP,TOT,PC_CHGPP,Q,2020-Q4,0.345350051,
CHE,QGDP,TOT,PC_CHGPP,Q,2021-Q1,-0.139170746,
CHE,QGDP,TOT,PC_CHGPP,Q,2021-Q2,1.98738369,
CHE,QGDP,TOT,PC_CHGPP,Q,2021-Q3,1.711542445,
CHE,QGDP,TOT,PC_CHGPP,Q,2021-Q4,0.189981019,
CHE,QGDP,TOT,PC_CHGPP,Q,2022-Q1,0.335839799,
CHE,QGDP,TOT,PC_CHGPP,Q,2022-Q2,0.290925818,
CHE,QGDP,TOT,PC_CHGPP,Q,2022-Q3,0.161906067,
CHE,QGDP,TOT,PC_CHGPP,Q,2022-Q4,0.026388506,
NZL,QGDP,TOT,PC_CHGPP,Q,2018-Q4,1.291419131,
NZL,QGDP,TOT,PC_CHGPP,Q,2019-Q1,0.633556542,
NZL,QGDP,TOT,PC_CHGPP,Q,2019-Q2,0.610867837,
NZL,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.926227096,
NZL,QGDP,TOT,PC_CHGPP,Q,2019-Q4,0.451190129,
NZL,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-1.052631579,
NZL,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-10.136491369,
NZL,QGDP,TOT,PC_CHGPP,Q,2020-Q3,14.144086871,
NZL,QGDP,TOT,PC_CHGPP,Q,2020-Q4,-0.555446841,
NZL,QGDP,TOT,PC_CHGPP,Q,2021-Q1,2.084342456,
NZL,QGDP,TOT,PC_CHGPP,Q,2021-Q2,2.370961285,
NZL,QGDP,TOT,PC_CHGPP,Q,2021-Q3,-3.883256083,
NZL,QGDP,TOT,PC_CHGPP,Q,2021-Q4,2.857185913,
NZL,QGDP,TOT,PC_CHGPP,Q,2022-Q1,-0.43952824,
NZL,QGDP,TOT,PC_CHGPP,Q,2022-Q2,1.885071003,
NZL,QGDP,TOT,PC_CHGPP,Q,2022-Q3,2.014847767,
CHN,QGDP,TOT,PC_CHGPP,Q,2018-Q4,1.4,
CHN,QGDP,TOT,PC_CHGPP,Q,2019-Q1,1.7,
CHN,QGDP,TOT,PC_CHGPP,Q,2019-Q2,1.4,
CHN,QGDP,TOT,PC_CHGPP,Q,2019-Q3,1.3,
CHN,QGDP,TOT,PC_CHGPP,Q,2019-Q4,1.1,
CHN,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-10.1,
CHN,QGDP,TOT,PC_CHGPP,Q,2020-Q2,11.6,
CHN,QGDP,TOT,PC_CHGPP,Q,2020-Q3,3.2,
CHN,QGDP,TOT,PC_CHGPP,Q,2020-Q4,2.4,
CHN,QGDP,TOT,PC_CHGPP,Q,2021-Q1,0.8,
CHN,QGDP,TOT,PC_CHGPP,Q,2021-Q2,1.4,
CHN,QGDP,TOT,PC_CHGPP,Q,2021-Q3,0.4,
CHN,QGDP,TOT,PC_CHGPP,Q,2021-Q4,1.3,
CHN,QGDP,TOT,PC_CHGPP,Q,2022-Q1,1.6,
CHN,QGDP,TOT,PC_CHGPP,Q,2022-Q2,-2.7,
CHN,QGDP,TOT,PC_CHGPP,Q,2022-Q3,3.9,
CHN,QGDP,TOT,PC_CHGPP,Q,2022-Q4,0,
CHL,QGDP,TOT,PC_CHGPP,Q,2018-Q4,1.187413119,
CHL,QGDP,TOT,PC_CHGPP,Q,2019-Q1,-0.068093582,
CHL,QGDP,TOT,PC_CHGPP,Q,2019-Q2,0.878283505,
CHL,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.334615464,
CHL,QGDP,TOT,PC_CHGPP,Q,2019-Q4,-3.941958839,
CHL,QGDP,TOT,PC_CHGPP,Q,2020-Q1,2.241782344,
CHL,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-12.951958514,
CHL,QGDP,TOT,PC_CHGPP,Q,2020-Q3,5.451150931,
CHL,QGDP,TOT,PC_CHGPP,Q,2020-Q4,6.665278172,
CHL,QGDP,TOT,PC_CHGPP,Q,2021-Q1,3.663587692,
CHL,QGDP,TOT,PC_CHGPP,Q,2021-Q2,1.348715839,
CHL,QGDP,TOT,PC_CHGPP,Q,2021-Q3,4.611339688,
CHL,QGDP,TOT,PC_CHGPP,Q,2021-Q4,1.692121555,
CHL,QGDP,TOT,PC_CHGPP,Q,2022-Q1,-0.686220584,
CHL,QGDP,TOT,PC_CHGPP,Q,2022-Q2,0.138327182,
CHL,QGDP,TOT,PC_CHGPP,Q,2022-Q3,-1.180470028,
SWE,QGDP,TOT,PC_CHGPP,Q,2018-Q4,1.332593219,
SWE,QGDP,TOT,PC_CHGPP,Q,2019-Q1,0.525050926,
SWE,QGDP,TOT,PC_CHGPP,Q,2019-Q2,0.60852512,
SWE,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.12446912,
SWE,QGDP,TOT,PC_CHGPP,Q,2019-Q4,0.469079621,
SWE,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-0.227145585,
SWE,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-8.068459658,
SWE,QGDP,TOT,PC_CHGPP,Q,2020-Q3,7.307984119,
SWE,QGDP,TOT,PC_CHGPP,Q,2020-Q4,0.15176981,
SWE,QGDP,TOT,PC_CHGPP,Q,2021-Q1,1.503150233,
SWE,QGDP,TOT,PC_CHGPP,Q,2021-Q2,0.843160841,
SWE,QGDP,TOT,PC_CHGPP,Q,2021-Q3,1.786602156,
SWE,QGDP,TOT,PC_CHGPP,Q,2021-Q4,2.124998357,
SWE,QGDP,TOT,PC_CHGPP,Q,2022-Q1,-0.185678118,
SWE,QGDP,TOT,PC_CHGPP,Q,2022-Q2,0.20722605,
SWE,QGDP,TOT,PC_CHGPP,Q,2022-Q3,0.343185225,
SWE,QGDP,TOT,PC_CHGPP,Q,2022-Q4,-0.493889955,
FRA,QGDP,TOT,PC_CHGPP,Q,2018-Q4,0.587577886,
FRA,QGDP,TOT,PC_CHGPP,Q,2019-Q1,0.661908027,
FRA,QGDP,TOT,PC_CHGPP,Q,2019-Q2,0.697739281,
FRA,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.020414245,
FRA,QGDP,TOT,PC_CHGPP,Q,2019-Q4,-0.256425115,
FRA,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-5.582248653,
FRA,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-13.574172362,
FRA,QGDP,TOT,PC_CHGPP,Q,2020-Q3,18.423649127,
FRA,QGDP,TOT,PC_CHGPP,Q,2020-Q4,-0.914073346,
FRA,QGDP,TOT,PC_CHGPP,Q,2021-Q1,0.057077156,
FRA,QGDP,TOT,PC_CHGPP,Q,2021-Q2,1.066066729,
FRA,QGDP,TOT,PC_CHGPP,Q,2021-Q3,3.344041374,
FRA,QGDP,TOT,PC_CHGPP,Q,2021-Q4,0.579475884,
FRA,QGDP,TOT,PC_CHGPP,Q,2022-Q1,-0.226964214,
FRA,QGDP,TOT,PC_CHGPP,Q,2022-Q2,0.502081867,
FRA,QGDP,TOT,PC_CHGPP,Q,2022-Q3,0.168420781,
FRA,QGDP,TOT,PC_CHGPP,Q,2022-Q4,0.075117737,
GRC,QGDP,TOT,PC_CHGPP,Q,2018-Q4,0.678492799,
GRC,QGDP,TOT,PC_CHGPP,Q,2019-Q1,0.790291376,
GRC,QGDP,TOT,PC_CHGPP,Q,2019-Q2,1.054076259,
GRC,QGDP,TOT,PC_CHGPP,Q,2019-Q3,-0.412214327,
GRC,QGDP,TOT,PC_CHGPP,Q,2019-Q4,-0.298349768,
GRC,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-1.882491837,P
GRC,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-13.358366043,P
GRC,QGDP,TOT,PC_CHGPP,Q,2020-Q3,5.290651885,P
GRC,QGDP,TOT,PC_CHGPP,Q,2020-Q4,4.06374153,P
GRC,QGDP,TOT,PC_CHGPP,Q,2021-Q1,3.284195388,P
GRC,QGDP,TOT,PC_CHGPP,Q,2021-Q2,1.296258402,P
GRC,QGDP,TOT,PC_CHGPP,Q,2021-Q3,3.239217484,P
GRC,QGDP,TOT,PC_CHGPP,Q,2021-Q4,0.525233215,P
GRC,QGDP,TOT,PC_CHGPP,Q,2022-Q1,2.232993743,P
GRC,QGDP,TOT,PC_CHGPP,Q,2022-Q2,1.110114325,P
GRC,QGDP,TOT,PC_CHGPP,Q,2022-Q3,0.443317289,P
GRC,QGDP,TOT,PC_CHGPP,Q,2022-Q4,1.36596517,P
OECDE,QGDP,TOT,PC_CHGPP,Q,2018-Q4,0.256833,
OECDE,QGDP,TOT,PC_CHGPP,Q,2019-Q1,0.758835,
OECDE,QGDP,TOT,PC_CHGPP,Q,2019-Q2,0.526711,
OECDE,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.308016,
OECDE,QGDP,TOT,PC_CHGPP,Q,2019-Q4,0.216043,
OECDE,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-2.592139,
OECDE,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-12.170916,
OECDE,QGDP,TOT,PC_CHGPP,Q,2020-Q3,12.335271,
OECDE,QGDP,TOT,PC_CHGPP,Q,2020-Q4,0.178129,
OECDE,QGDP,TOT,PC_CHGPP,Q,2021-Q1,0.235631,
OECDE,QGDP,TOT,PC_CHGPP,Q,2021-Q2,2.476846,
OECDE,QGDP,TOT,PC_CHGPP,Q,2021-Q3,2.205811,
OECDE,QGDP,TOT,PC_CHGPP,Q,2021-Q4,0.94421,
OECDE,QGDP,TOT,PC_CHGPP,Q,2022-Q1,0.724174,
OECDE,QGDP,TOT,PC_CHGPP,Q,2022-Q2,0.676928,
OECDE,QGDP,TOT,PC_CHGPP,Q,2022-Q3,0.262859,
G-7,QGDP,TOT,PC_CHGPP,Q,2018-Q4,0.25792,
G-7,QGDP,TOT,PC_CHGPP,Q,2019-Q1,0.493235,
G-7,QGDP,TOT,PC_CHGPP,Q,2019-Q2,0.478646,
G-7,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.556544,
G-7,QGDP,TOT,PC_CHGPP,Q,2019-Q4,-0.155876,
G-7,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-1.803243,
G-7,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-10.195969,
G-7,QGDP,TOT,PC_CHGPP,Q,2020-Q3,9.493696,
G-7,QGDP,TOT,PC_CHGPP,Q,2020-Q4,0.855263,
G-7,QGDP,TOT,PC_CHGPP,Q,2021-Q1,0.607641,
G-7,QGDP,TOT,PC_CHGPP,Q,2021-Q2,1.805181,
G-7,QGDP,TOT,PC_CHGPP,Q,2021-Q3,1.010322,
G-7,QGDP,TOT,PC_CHGPP,Q,2021-Q4,1.283633,
G-7,QGDP,TOT,PC_CHGPP,Q,2022-Q1,-0.127141,
G-7,QGDP,TOT,PC_CHGPP,Q,2022-Q2,0.221284,
G-7,QGDP,TOT,PC_CHGPP,Q,2022-Q3,0.482198,
G-7,QGDP,TOT,PC_CHGPP,Q,2022-Q4,0.296042,
G-20,QGDP,TOT,PC_CHGPP,Q,2018-Q4,0.61497,
G-20,QGDP,TOT,PC_CHGPP,Q,2019-Q1,0.78607,
G-20,QGDP,TOT,PC_CHGPP,Q,2019-Q2,0.92221,
G-20,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.52433,
G-20,QGDP,TOT,PC_CHGPP,Q,2019-Q4,0.28905,
G-20,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-3.16325,
G-20,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-6.22122,
G-20,QGDP,TOT,PC_CHGPP,Q,2020-Q3,7.9128,
G-20,QGDP,TOT,PC_CHGPP,Q,2020-Q4,1.67119,
G-20,QGDP,TOT,PC_CHGPP,Q,2021-Q1,0.81356,
G-20,QGDP,TOT,PC_CHGPP,Q,2021-Q2,1.53526,
G-20,QGDP,TOT,PC_CHGPP,Q,2021-Q3,0.88934,
G-20,QGDP,TOT,PC_CHGPP,Q,2021-Q4,1.4,
G-20,QGDP,TOT,PC_CHGPP,Q,2022-Q1,0.7,
G-20,QGDP,TOT,PC_CHGPP,Q,2022-Q2,-0.2,
G-20,QGDP,TOT,PC_CHGPP,Q,2022-Q3,1.4,
G-20,QGDP,TOT,PC_CHGPP,Q,2022-Q4,0.3,
COL,QGDP,TOT,PC_CHGPP,Q,2018-Q4,0.831493064,
COL,QGDP,TOT,PC_CHGPP,Q,2019-Q1,0.862556601,
COL,QGDP,TOT,PC_CHGPP,Q,2019-Q2,0.812758522,
COL,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.476618211,
COL,QGDP,TOT,PC_CHGPP,Q,2019-Q4,0.982908682,
COL,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-2.100536723,
COL,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-16.083750345,
COL,QGDP,TOT,PC_CHGPP,Q,2020-Q3,9.57457238,
COL,QGDP,TOT,PC_CHGPP,Q,2020-Q4,7.312215358,
COL,QGDP,TOT,PC_CHGPP,Q,2021-Q1,3.765342631,
COL,QGDP,TOT,PC_CHGPP,Q,2021-Q2,-2.784369655,
COL,QGDP,TOT,PC_CHGPP,Q,2021-Q3,4.631918268,
COL,QGDP,TOT,PC_CHGPP,Q,2021-Q4,5.351605222,
COL,QGDP,TOT,PC_CHGPP,Q,2022-Q1,0.571924533,
COL,QGDP,TOT,PC_CHGPP,Q,2022-Q2,1.141692238,
COL,QGDP,TOT,PC_CHGPP,Q,2022-Q3,0.465081046,
COL,QGDP,TOT,PC_CHGPP,Q,2022-Q4,0.667469996,
EA19,QGDP,TOT,PC_CHGPP,Q,2018-Q4,0.643998,
EA19,QGDP,TOT,PC_CHGPP,Q,2019-Q1,0.624816,
EA19,QGDP,TOT,PC_CHGPP,Q,2019-Q2,0.309118,
EA19,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.217288,
EA19,QGDP,TOT,PC_CHGPP,Q,2019-Q4,0.022159,
EA19,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-3.361388,
EA19,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-11.464211,
EA19,QGDP,TOT,PC_CHGPP,Q,2020-Q3,12.363239,
EA19,QGDP,TOT,PC_CHGPP,Q,2020-Q4,-0.257669,
EA19,QGDP,TOT,PC_CHGPP,Q,2021-Q1,-0.035988,
EA19,QGDP,TOT,PC_CHGPP,Q,2021-Q2,1.967983,
EA19,QGDP,TOT,PC_CHGPP,Q,2021-Q3,2.279179,
EA19,QGDP,TOT,PC_CHGPP,Q,2021-Q4,0.556224,
EA19,QGDP,TOT,PC_CHGPP,Q,2022-Q1,0.614417,
EA19,QGDP,TOT,PC_CHGPP,Q,2022-Q2,0.878399,
EA19,QGDP,TOT,PC_CHGPP,Q,2022-Q3,0.370305,
EA19,QGDP,TOT,PC_CHGPP,Q,2022-Q4,-0.031901,
LTU,QGDP,TOT,PC_CHGPP,Q,2018-Q4,1.470955119,
LTU,QGDP,TOT,PC_CHGPP,Q,2019-Q1,1.440898242,
LTU,QGDP,TOT,PC_CHGPP,Q,2019-Q2,1.387459184,
LTU,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.209166221,
LTU,QGDP,TOT,PC_CHGPP,Q,2019-Q4,1.283163652,
LTU,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-0.304913805,
LTU,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-5.2598093,
LTU,QGDP,TOT,PC_CHGPP,Q,2020-Q3,6.067886194,
LTU,QGDP,TOT,PC_CHGPP,Q,2020-Q4,0.27864302,
LTU,QGDP,TOT,PC_CHGPP,Q,2021-Q1,1.763466513,
LTU,QGDP,TOT,PC_CHGPP,Q,2021-Q2,1.494932583,
LTU,QGDP,TOT,PC_CHGPP,Q,2021-Q3,1.519911438,
LTU,QGDP,TOT,PC_CHGPP,Q,2021-Q4,1.265738835,
LTU,QGDP,TOT,PC_CHGPP,Q,2022-Q1,0.178141131,
LTU,QGDP,TOT,PC_CHGPP,Q,2022-Q2,-0.719126788,
LTU,QGDP,TOT,PC_CHGPP,Q,2022-Q3,0.653289014,
LTU,QGDP,TOT,PC_CHGPP,Q,2022-Q4,-0.491355619,
SAU,QGDP,TOT,PC_CHGPP,Q,2018-Q4,1.23882036,
SAU,QGDP,TOT,PC_CHGPP,Q,2019-Q1,-1.401643482,
SAU,QGDP,TOT,PC_CHGPP,Q,2019-Q2,-0.009983224,
SAU,QGDP,TOT,PC_CHGPP,Q,2019-Q3,-0.114606113,
SAU,QGDP,TOT,PC_CHGPP,Q,2019-Q4,1.603847237,
SAU,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-2.949058678,
SAU,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-4.957660407,
SAU,QGDP,TOT,PC_CHGPP,Q,2020-Q3,1.359321523,
SAU,QGDP,TOT,PC_CHGPP,Q,2020-Q4,2.216717829,
SAU,QGDP,TOT,PC_CHGPP,Q,2021-Q1,-1.535258578,
SAU,QGDP,TOT,PC_CHGPP,Q,2021-Q2,1.771834299,
SAU,QGDP,TOT,PC_CHGPP,Q,2021-Q3,4.266683362,
SAU,QGDP,TOT,PC_CHGPP,Q,2021-Q4,2.382212793,
SAU,QGDP,TOT,PC_CHGPP,Q,2022-Q1,2.722177061,
SAU,QGDP,TOT,PC_CHGPP,Q,2022-Q2,1.093510707,
SAU,QGDP,TOT,PC_CHGPP,Q,2022-Q3,1.232127591,
SAU,QGDP,TOT,PC_CHGPP,Q,2022-Q4,1.307597966,
BGR,QGDP,TOT,PC_CHGPP,Q,2018-Q4,0.882619384,
BGR,QGDP,TOT,PC_CHGPP,Q,2019-Q1,1.252710362,
BGR,QGDP,TOT,PC_CHGPP,Q,2019-Q2,1.12275326,
BGR,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.18896226,
BGR,QGDP,TOT,PC_CHGPP,Q,2019-Q4,1.164232874,
BGR,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-3.787286573,
BGR,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-4.836149179,
BGR,QGDP,TOT,PC_CHGPP,Q,2020-Q3,3.59512034,
BGR,QGDP,TOT,PC_CHGPP,Q,2020-Q4,1.818895878,
BGR,QGDP,TOT,PC_CHGPP,Q,2021-Q1,2.749834233,
BGR,QGDP,TOT,PC_CHGPP,Q,2021-Q2,1.293447434,
BGR,QGDP,TOT,PC_CHGPP,Q,2021-Q3,1.9047517,
BGR,QGDP,TOT,PC_CHGPP,Q,2021-Q4,1.497653438,
BGR,QGDP,TOT,PC_CHGPP,Q,2022-Q1,0.358227922,P
BGR,QGDP,TOT,PC_CHGPP,Q,2022-Q2,0.736409628,P
BGR,QGDP,TOT,PC_CHGPP,Q,2022-Q3,0.58886592,P
BGR,QGDP,TOT,PC_CHGPP,Q,2022-Q4,0.607546365,P
ROU,QGDP,TOT,PC_CHGPP,Q,2018-Q4,0.924726315,
ROU,QGDP,TOT,PC_CHGPP,Q,2019-Q1,0.946556653,
ROU,QGDP,TOT,PC_CHGPP,Q,2019-Q2,0.871024547,
ROU,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.5466901,
ROU,QGDP,TOT,PC_CHGPP,Q,2019-Q4,0.573082597,
ROU,QGDP,TOT,PC_CHGPP,Q,2020-Q1,0.674789476,
ROU,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-9.578229226,
ROU,QGDP,TOT,PC_CHGPP,Q,2020-Q3,3.660259494,
ROU,QGDP,TOT,PC_CHGPP,Q,2020-Q4,3.501792643,
ROU,QGDP,TOT,PC_CHGPP,Q,2021-Q1,2.029989561,P
ROU,QGDP,TOT,PC_CHGPP,Q,2021-Q2,1.825428569,P
ROU,QGDP,TOT,PC_CHGPP,Q,2021-Q3,0.831266585,P
ROU,QGDP,TOT,PC_CHGPP,Q,2021-Q4,0.6047209,P
ROU,QGDP,TOT,PC_CHGPP,Q,2022-Q1,1.307756036,P
ROU,QGDP,TOT,PC_CHGPP,Q,2022-Q2,1.224875279,P
ROU,QGDP,TOT,PC_CHGPP,Q,2022-Q3,1.225640316,P
ROU,QGDP,TOT,PC_CHGPP,Q,2022-Q4,1.044892648,P
EU27_2020,QGDP,TOT,PC_CHGPP,Q,2018-Q4,0.690351,
EU27_2020,QGDP,TOT,PC_CHGPP,Q,2019-Q1,0.663928,
EU27_2020,QGDP,TOT,PC_CHGPP,Q,2019-Q2,0.376611,
EU27_2020,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.261662,
EU27_2020,QGDP,TOT,PC_CHGPP,Q,2019-Q4,0.078628,
EU27_2020,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-2.933287,
EU27_2020,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-11.0785,
EU27_2020,QGDP,TOT,PC_CHGPP,Q,2020-Q3,11.486944,
EU27_2020,QGDP,TOT,PC_CHGPP,Q,2020-Q4,-0.079653,
EU27_2020,QGDP,TOT,PC_CHGPP,Q,2021-Q1,0.217613,
EU27_2020,QGDP,TOT,PC_CHGPP,Q,2021-Q2,1.92232,
EU27_2020,QGDP,TOT,PC_CHGPP,Q,2021-Q3,2.175005,
EU27_2020,QGDP,TOT,PC_CHGPP,Q,2021-Q4,0.743088,
EU27_2020,QGDP,TOT,PC_CHGPP,Q,2022-Q1,0.722018,
EU27_2020,QGDP,TOT,PC_CHGPP,Q,2022-Q2,0.723113,
EU27_2020,QGDP,TOT,PC_CHGPP,Q,2022-Q3,0.370608,
EU27_2020,QGDP,TOT,PC_CHGPP,Q,2022-Q4,-0.107487,
CRI,QGDP,TOT,PC_CHGPP,Q,2018-Q4,-0.571193964,
CRI,QGDP,TOT,PC_CHGPP,Q,2019-Q1,1.388812025,
CRI,QGDP,TOT,PC_CHGPP,Q,2019-Q2,1.509284673,
CRI,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.177699225,
CRI,QGDP,TOT,PC_CHGPP,Q,2019-Q4,0.710789562,
CRI,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-0.703549416,
CRI,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-7.838893841,
CRI,QGDP,TOT,PC_CHGPP,Q,2020-Q3,1.100788442,
CRI,QGDP,TOT,PC_CHGPP,Q,2020-Q4,3.373400144,
CRI,QGDP,TOT,PC_CHGPP,Q,2021-Q1,3.297992174,
CRI,QGDP,TOT,PC_CHGPP,Q,2021-Q2,2.135215196,
CRI,QGDP,TOT,PC_CHGPP,Q,2021-Q3,3.129766494,
CRI,QGDP,TOT,PC_CHGPP,Q,2021-Q4,0.881781374,
CRI,QGDP,TOT,PC_CHGPP,Q,2022-Q1,0.508604047,
CRI,QGDP,TOT,PC_CHGPP,Q,2022-Q2,0.849548698,
CRI,QGDP,TOT,PC_CHGPP,Q,2022-Q3,0.643137043,
CRI,QGDP,TOT,PC_CHGPP,Q,2022-Q4,0.306636271,
HRV,QGDP,TOT,PC_CHGPP,Q,2018-Q4,0.486810175,
HRV,QGDP,TOT,PC_CHGPP,Q,2019-Q1,2.038761887,
HRV,QGDP,TOT,PC_CHGPP,Q,2019-Q2,0.498896325,
HRV,QGDP,TOT,PC_CHGPP,Q,2019-Q3,-0.074159437,
HRV,QGDP,TOT,PC_CHGPP,Q,2019-Q4,-0.00503867,
HRV,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-1.112957492,
HRV,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-14.773621642,
HRV,QGDP,TOT,PC_CHGPP,Q,2020-Q3,5.771504371,
HRV,QGDP,TOT,PC_CHGPP,Q,2020-Q4,5.906389538,
HRV,QGDP,TOT,PC_CHGPP,Q,2021-Q1,7.159451459,P
HRV,QGDP,TOT,PC_CHGPP,Q,2021-Q2,0.511564993,P
HRV,QGDP,TOT,PC_CHGPP,Q,2021-Q3,2.368095708,P
HRV,QGDP,TOT,PC_CHGPP,Q,2021-Q4,2.051139907,P
HRV,QGDP,TOT,PC_CHGPP,Q,2022-Q1,2.423857531,P
HRV,QGDP,TOT,PC_CHGPP,Q,2022-Q2,1.328968643,P
HRV,QGDP,TOT,PC_CHGPP,Q,2022-Q3,-0.488398126,P
HRV,QGDP,TOT,PC_CHGPP,Q,2022-Q4,0.90637308,P